year,marital,age,race,income
2000,Married,42,White,25000
2000,Married,38,White,25000
2000,Married,40,White,7500
2000,Married,62,White,25000
2000,Divorced,41,White,25000
2000,Never married,41,White,25000
2000,Never married,29,White,22500
2000,Never married,25,White,9000
2000,Never married,24,Other,4500
2000,Never married,29,White,25000
2000,Divorced,30,White,25000
2000,Divorced,47,White,6500
2000,Divorced,48,White,25000
2000,Never married,39,White,25000
2000,Divorced,49,White,22500
2000,Never married,23,White,25000
2000,Never married,27,White,17500
2000,Never married,34,Black,25000
2000,Married,52,White,25000
2000,Never married,55,White,25000
2000,Married,26,White,6500
2000,Never married,25,White,22500
2000,Divorced,41,Black,25000
2000,Married,53,White,22500
2000,Never married,23,White,25000
2000,Divorced,40,White,12500
2000,Married,32,White,25000
2000,Never married,26,White,22500
2000,Divorced,60,White,25000
2000,Divorced,66,White,17500
2000,Divorced,50,White,22500
2000,Married,39,White,25000
2000,Divorced,20,Black,3500
2000,Never married,28,White,25000
2000,Married,58,White,25000
2000,Never married,25,Black,25000
2000,Divorced,,Black,22500
2000,Separated,53,Black,12500
2000,Married,52,White,25000
2000,Married,38,White,25000
2000,Married,44,Black,25000
2000,Never married,22,White,17500
2000,Widowed,45,Black,17500
2000,Separated,25,Black,22500
2000,Divorced,33,Black,12500
2000,Married,43,White,25000
2000,Married,47,White,25000
2000,Married,48,White,25000
2000,Married,42,White,25000
2000,Married,28,White,25000
2000,Never married,38,White,25000
2000,Never married,25,White,22500
2000,Never married,19,Other,7500
2000,Married,60,White,12500
2000,Never married,31,Black,25000
2000,Divorced,51,White,25000
2000,Married,52,White,25000
2000,Never married,21,Black,3500
2000,Married,42,White,12500
2000,Married,56,White,25000
2000,Never married,32,White,25000
2000,Married,59,White,25000
2000,Married,47,White,25000
2000,Never married,31,White,22500
2000,Never married,30,White,25000
2000,Never married,29,Black,25000
2000,Never married,24,White,12500
2000,Divorced,30,White,25000
2000,Married,58,White,25000
2000,Married,37,White,17500
2000,Never married,27,White,25000
2000,Married,23,White,2000
2000,Divorced,56,White,25000
2000,Married,52,Black,25000
2000,Married,28,White,25000
2000,Married,52,White,17500
2000,Divorced,38,White,12500
2000,Divorced,40,White,12500
2000,Divorced,31,White,17500
2000,Widowed,25,White,25000
2000,Divorced,43,White,25000
2000,Never married,19,White,2000
2000,Divorced,55,White,22500
2000,Married,27,White,22500
2000,Never married,37,Black,25000
2000,Separated,32,White,22500
2000,Married,32,White,4500
2000,Divorced,69,White,12500
2000,Widowed,50,White,25000
2000,Never married,35,White,25000
2000,Married,47,White,25000
2000,Married,64,Other,25000
2000,Married,68,White,25000
2000,Married,46,White,25000
2000,Married,56,White,25000
2000,Married,42,White,25000
2000,Divorced,44,White,25000
2000,Never married,34,White,22500
2000,Never married,56,White,25000
2000,Never married,26,White,22500
2000,Married,29,Black,17500
2000,Divorced,51,Other,25000
2000,Divorced,56,White,25000
2000,Divorced,31,White,25000
2000,Married,58,White,22500
2000,Divorced,47,White,25000
2000,Never married,47,White,25000
2000,Divorced,37,White,12500
2000,Married,42,White,17500
2000,Separated,34,Black,12500
2000,Married,39,Black,12500
2000,Married,43,Black,1000
2000,Married,38,White,17500
2000,Married,44,Black,1000
2000,Divorced,46,White,22500
2000,Never married,26,White,22500
2000,Separated,49,Black,25000
2000,Married,58,Black,22500
2000,Never married,28,Black,12500
2000,Never married,36,White,7500
2000,Never married,20,White,9000
2000,Never married,33,White,22500
2000,Divorced,38,Other,25000
2000,Never married,44,White,17500
2000,Never married,29,White,7500
2000,Never married,28,White,25000
2000,Never married,27,Other,25000
2000,Married,52,White,25000
2000,Married,35,White,25000
2000,Married,54,White,25000
2000,Married,38,White,25000
2000,Separated,36,White,9000
2000,Married,57,White,25000
2000,Widowed,48,White,25000
2000,Married,49,White,25000
2000,Widowed,42,White,25000
2000,Married,54,White,25000
2000,Divorced,67,White,12500
2000,Divorced,66,White,9000
2000,Married,62,White,25000
2000,Married,42,White,5500
2000,Married,52,White,17500
2000,Married,30,White,25000
2000,Married,37,White,25000
2000,Never married,23,White,12500
2000,Divorced,43,White,22500
2000,Never married,41,Black,25000
2000,Never married,19,Black,1000
2000,Widowed,71,Black,4500
2000,Separated,40,Black,12500
2000,Divorced,44,Black,9000
2000,Never married,23,Black,22500
2000,Married,38,White,25000
2000,Never married,26,White,25000
2000,Married,68,White,25000
2000,Divorced,42,Other,25000
2000,Never married,22,White,17500
2000,Married,54,White,12500
2000,Married,47,White,25000
2000,Never married,22,Other,9000
2000,Never married,27,White,25000
2000,Never married,26,White,25000
2000,Never married,23,White,25000
2000,Married,33,White,25000
2000,Married,42,White,25000
2000,Married,51,White,25000
2000,Married,35,White,17500
2000,Married,43,Other,25000
2000,Married,49,White,25000
2000,Married,35,White,25000
2000,Married,47,White,25000
2000,Divorced,43,Other,25000
2000,Never married,25,White,17500
2000,Married,43,Black,25000
2000,Divorced,47,White,25000
2000,Divorced,52,White,25000
2000,Never married,30,Black,25000
2000,Married,45,White,25000
2000,Separated,32,White,3500
2000,Married,65,White,12500
2000,Never married,36,White,25000
2000,Divorced,43,White,17500
2000,Married,33,White,12500
2000,Never married,28,Black,22500
2000,Never married,50,Other,17500
2000,Never married,54,Black,17500
2000,Never married,45,Black,17500
2000,Never married,56,Black,12500
2000,Married,40,White,25000
2000,Married,41,White,25000
2000,Married,30,Other,25000
2000,Married,33,White,25000
2000,Married,33,Black,9000
2000,Separated,54,Black,25000
2000,Never married,35,White,25000
2000,Never married,27,White,25000
2000,Married,44,White,25000
2000,Divorced,51,White,25000
2000,Never married,38,White,25000
2000,Never married,22,White,17500
2000,Divorced,43,White,12500
2000,Never married,28,Black,12500
2000,Married,34,White,7500
2000,Never married,29,White,22500
2000,Never married,24,White,12500
2000,Married,35,White,25000
2000,Married,43,White,25000
2000,Never married,43,White,25000
2000,Never married,34,White,25000
2000,Married,32,White,22500
2000,Divorced,41,White,25000
2000,Divorced,36,White,17500
2000,Divorced,32,White,25000
2000,Widowed,53,White,17500
2000,Widowed,67,White,7500
2000,Married,43,White,25000
2000,Married,29,White,25000
2000,Married,48,White,25000
2000,Married,36,White,25000
2000,Married,46,White,22500
2000,Never married,24,Other,22500
2000,Never married,22,Other,25000
2000,Never married,21,White,17500
2000,Never married,26,White,25000
2000,Never married,23,White,25000
2000,Never married,29,White,25000
2000,Never married,27,White,25000
2000,Never married,32,Black,25000
2000,Never married,43,White,25000
2000,Never married,39,White,25000
2000,Married,39,White,25000
2000,Never married,22,White,4500
2000,Never married,20,Other,4500
2000,Never married,40,White,25000
2000,Never married,30,White,25000
2000,Never married,20,White,2000
2000,Never married,19,White,2000
2000,Divorced,43,White,7500
2000,Married,42,White,22500
2000,Never married,24,White,5500
2000,Never married,58,White,25000
2000,Never married,50,White,25000
2000,Never married,49,White,25000
2000,Never married,45,White,25000
2000,Married,69,White,17500
2000,Married,48,White,25000
2000,Married,30,White,25000
2000,Married,28,White,7500
2000,Never married,32,White,17500
2000,Never married,24,White,25000
2000,Widowed,43,White,25000
2000,Never married,46,Black,17500
2000,Never married,23,Black,2000
2000,Never married,25,Black,22500
2000,Never married,30,Black,12500
2000,Widowed,69,Other,22500
2000,Married,48,Black,12500
2000,Separated,45,Black,12500
2000,Married,41,White,25000
2000,Divorced,66,White,25000
2000,Divorced,28,White,25000
2000,Divorced,36,Other,25000
2000,Married,51,White,17500
2000,Married,71,White,17500
2000,Married,34,White,12500
2000,Married,57,White,12500
2000,Divorced,46,White,25000
2000,Divorced,53,White,25000
2000,Married,57,White,25000
2000,Married,45,White,25000
2000,Married,34,White,25000
2000,Married,30,White,12500
2000,Married,26,White,25000
2000,Married,23,Other,22500
2000,Never married,32,White,25000
2000,Divorced,44,White,25000
2000,Married,42,Black,25000
2000,Never married,29,White,25000
2000,Married,53,Other,17500
2000,Married,37,Other,17500
2000,Never married,44,White,2000
2000,Married,58,White,17500
2000,Divorced,49,White,25000
2000,Married,38,White,12500
2000,Separated,31,Black,3500
2000,Separated,27,Black,17500
2000,Married,50,Black,12500
2000,Widowed,66,Black,12500
2000,Separated,47,Black,5500
2000,Married,58,Black,17500
2000,Divorced,,Black,25000
2000,Divorced,27,White,17500
2000,Divorced,51,Black,22500
2000,Married,42,Black,17500
2000,Married,39,Black,12500
2000,Married,44,Black,12500
2000,Married,43,Black,12500
2000,Never married,30,Black,25000
2000,Never married,37,Black,25000
2000,Never married,30,Black,25000
2000,Married,43,White,25000
2000,Never married,19,White,12500
2000,Married,49,White,25000
2000,Married,47,White,25000
2000,Never married,35,White,25000
2000,Married,64,White,17500
2000,Married,30,White,25000
2000,Married,63,White,9000
2000,Divorced,40,White,25000
2000,Divorced,63,White,25000
2000,Divorced,44,White,25000
2000,Married,62,White,4500
2000,Never married,37,White,25000
2000,Married,44,White,25000
2000,Married,60,White,25000
2000,Separated,61,White,25000
2000,Never married,53,White,25000
2000,Never married,30,White,12500
2000,Divorced,32,White,25000
2000,Married,34,White,25000
2000,Separated,38,White,25000
2000,Never married,29,White,12500
2000,Married,29,White,25000
2000,Divorced,48,White,25000
2000,Divorced,45,White,25000
2000,Married,27,White,25000
2000,Never married,49,White,22500
2000,Separated,46,Black,12500
2000,Married,33,White,25000
2000,Never married,25,Other,17500
2000,Never married,40,Black,25000
2000,Never married,40,Black,25000
2000,Divorced,44,Black,25000
2000,Married,37,White,25000
2000,Divorced,48,Black,12500
2000,Never married,53,Black,25000
2000,Married,55,Black,25000
2000,Married,32,Other,25000
2000,Married,38,Other,25000
2000,Divorced,35,White,25000
2000,Married,39,White,25000
2000,Separated,24,Black,22500
2000,Married,51,Black,25000
2000,Never married,36,White,25000
2000,Married,29,White,17500
2000,Never married,24,White,25000
2000,Never married,47,White,25000
2000,Divorced,41,White,25000
2000,Divorced,48,Black,25000
2000,Never married,29,White,25000
2000,Divorced,50,White,25000
2000,Never married,26,Other,25000
2000,Separated,42,Black,25000
2000,Divorced,36,Black,12500
2000,Divorced,45,Black,25000
2000,Never married,53,Black,3500
2000,Never married,43,Black,9000
2000,Widowed,31,Black,17500
2000,Married,33,White,25000
2000,Divorced,50,White,25000
2000,Married,54,White,17500
2000,Never married,37,White,22500
2000,Married,39,White,12500
2000,Never married,20,Other,4500
2000,Never married,22,Other,6500
2000,Married,34,White,25000
2000,Married,47,White,12500
2000,Never married,44,White,22500
2000,Never married,27,White,25000
2000,Divorced,46,Other,17500
2000,Married,27,White,4500
2000,Divorced,49,White,25000
2000,Never married,44,White,25000
2000,Divorced,37,White,25000
2000,Never married,19,White,2000
2000,Never married,42,Other,25000
2000,Never married,41,White,25000
2000,Divorced,42,Other,25000
2000,Never married,27,White,1000
2000,Married,32,White,25000
2000,Married,40,White,25000
2000,Married,64,White,22500
2000,Never married,20,White,2000
2000,Never married,45,White,17500
2000,Married,43,White,25000
2000,Married,77,White,17500
2000,Married,65,White,25000
2000,Married,56,White,25000
2000,Never married,54,White,12500
2000,Divorced,29,White,25000
2000,Never married,48,White,25000
2000,Married,24,White,12500
2000,Never married,25,White,25000
2000,Never married,21,White,25000
2000,Never married,23,White,22500
2000,Married,25,White,12500
2000,Married,51,White,22500
2000,Married,44,White,25000
2000,Divorced,43,White,25000
2000,Never married,39,White,25000
2000,Never married,22,White,12500
2000,Married,38,White,25000
2000,Never married,33,White,25000
2000,Never married,27,White,25000
2000,Married,61,White,25000
2000,Never married,44,White,17500
2000,Married,50,White,9000
2000,Married,55,White,25000
2000,Divorced,43,White,25000
2000,Married,24,White,5500
2000,Married,49,White,12500
2000,Married,35,White,25000
2000,Never married,25,White,4500
2000,Married,46,White,25000
2000,Divorced,35,White,6500
2000,Never married,24,White,12500
2000,Divorced,55,White,25000
2000,Married,60,White,1000
2000,Married,30,White,17500
2000,Married,81,White,22500
2000,Widowed,81,White,1000
2000,Married,59,White,22500
2000,Married,30,White,25000
2000,Married,52,White,25000
2000,Married,31,Black,25000
2000,Widowed,34,White,25000
2000,Married,25,White,7500
2000,Married,32,White,25000
2000,Divorced,45,White,25000
2000,Divorced,27,White,22500
2000,Married,59,White,25000
2000,Married,49,White,25000
2000,Never married,19,White,2000
2000,Married,50,White,22500
2000,Never married,24,Other,9000
2000,Married,50,White,12500
2000,Never married,25,White,22500
2000,Married,42,White,6500
2000,Married,63,White,25000
2000,Married,36,White,25000
2000,Never married,48,White,9000
2000,Widowed,35,White,17500
2000,Married,43,White,25000
2000,Married,62,White,25000
2000,Married,50,White,25000
2000,Divorced,35,White,25000
2000,Married,45,White,25000
2000,Married,48,White,25000
2000,Divorced,40,White,25000
2000,Married,46,White,22500
2000,Divorced,29,White,25000
2000,Never married,26,White,22500
2000,Married,44,White,25000
